code;createdAt;data;detection;farm;harvest;id;pestCount;type;trapId;trapCode
FARMLAB2;2026-02-06T12:29:15.069Z;https://otmis-armadilha-papel.s3.amazonaws.com/FARMLAB2/2026/2/72db2e5c-0357-11f1-bf7a-530df653179b.jpg;"[""1 Helicoverpa spp., 35 Spodoptera spp., "",""[{\""xmin\"": 1523.2552490234375, \""ymin\"": 878.770263671875, \""xmax\"": 1661.337158203125, \""ymax\"": 1107.3529052734375, \""confidence\"": 0.9328129887580872, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1142.856689453125, \""ymin\"": 2147.524658203125, \""xmax\"": 1323.845458984375, \""ymax\"": 2306.75146484375, \""confidence\"": 0.9283559918403625, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 662.3484497070312, \""ymin\"": 1362.325439453125, \""xmax\"": 857.0414428710938, \""ymax\"": 1486.4405517578125, \""confidence\"": 0.9277583360671997, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 714.9164428710938, \""ymin\"": 1180.892822265625, \""xmax\"": 869.8264770507812, \""ymax\"": 1320.099365234375, \""confidence\"": 0.9252701997756958, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 611.1405029296875, \""ymin\"": 944.4242553710938, \""xmax\"": 827.8309936523438, \""ymax\"": 1066.68896484375, \""confidence\"": 0.9251077771186829, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1181.52099609375, \""ymin\"": 1444.3677978515625, \""xmax\"": 1369.722900390625, \""ymax\"": 1588.6466064453125, \""confidence\"": 0.922053337097168, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 575.9365844726562, \""ymin\"": 2141.856689453125, \""xmax\"": 766.1277465820312, \""ymax\"": 2311.83544921875, \""confidence\"": 0.919287919998169, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1499.2718505859375, \""ymin\"": 1069.8375244140625, \""xmax\"": 1655.5146484375, \""ymax\"": 1234.458740234375, \""confidence\"": 0.918569803237915, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1149.3602294921875, \""ymin\"": 1198.902099609375, \""xmax\"": 1307.670166015625, \""ymax\"": 1352.386474609375, \""confidence\"": 0.9158018231391907, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1391.448974609375, \""ymin\"": 1424.745849609375, \""xmax\"": 1563.61328125, \""ymax\"": 1581.97119140625, \""confidence\"": 0.9153378009796143, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 385.8554382324219, \""ymin\"": 882.7216796875, \""xmax\"": 546.7986450195312, \""ymax\"": 1058.3526611328125, \""confidence\"": 0.9150981903076172, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 306.258544921875, \""ymin\"": 1228.9085693359375, \""xmax\"": 496.65118408203125, \""ymax\"": 1343.0892333984375, \""confidence\"": 0.9148867726325989, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 845.5130004882812, \""ymin\"": 853.80810546875, \""xmax\"": 985.9124145507812, \""ymax\"": 997.3048095703125, \""confidence\"": 0.9116785526275635, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 525.2359619140625, \""ymin\"": 1358.301025390625, \""xmax\"": 679.2590942382812, \""ymax\"": 1561.1434326171875, \""confidence\"": 0.9089398980140686, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 430.00872802734375, \""ymin\"": 773.0862426757812, \""xmax\"": 572.9929809570312, \""ymax\"": 910.7682495117188, \""confidence\"": 0.9073601365089417, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 494.95697021484375, \""ymin\"": 1185.48046875, \""xmax\"": 622.5216064453125, \""ymax\"": 1336.273193359375, \""confidence\"": 0.9069494605064392, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1310.1519775390625, \""ymin\"": 893.1076049804688, \""xmax\"": 1451.203369140625, \""ymax\"": 1090.9483642578125, \""confidence\"": 0.9068362712860107, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 550.7943115234375, \""ymin\"": 1675.5377197265625, \""xmax\"": 702.4495239257812, \""ymax\"": 1811.2186279296875, \""confidence\"": 0.9048311114311218, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 633.5096435546875, \""ymin\"": 1053.0311279296875, \""xmax\"": 758.7190551757812, \""ymax\"": 1182.486328125, \""confidence\"": 0.902121365070343, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 737.6091918945312, \""ymin\"": 1038.5858154296875, \""xmax\"": 863.9170532226562, \""ymax\"": 1186.9478759765625, \""confidence\"": 0.888483464717865, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 562.4684448242188, \""ymin\"": 1833.930419921875, \""xmax\"": 700.9168701171875, \""ymax\"": 2041.2520751953125, \""confidence\"": 0.8864838480949402, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1198.929931640625, \""ymin\"": 2016.9422607421875, \""xmax\"": 1336.7889404296875, \""ymax\"": 2163.9775390625, \""confidence\"": 0.8864287734031677, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 617.6513061523438, \""ymin\"": 2052.902099609375, \""xmax\"": 743.7448120117188, \""ymax\"": 2206.382080078125, \""confidence\"": 0.8711047172546387, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1143.1898193359375, \""ymin\"": 1121.177490234375, \""xmax\"": 1283.2662353515625, \""ymax\"": 1223.82177734375, \""confidence\"": 0.8603905439376831, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1341.2210693359375, \""ymin\"": 2150.581787109375, \""xmax\"": 1431.106689453125, \""ymax\"": 2284.968017578125, \""confidence\"": 0.8405447602272034, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1359.3304443359375, \""ymin\"": 1157.005859375, \""xmax\"": 1523.5655517578125, \""ymax\"": 1267.5906982421875, \""confidence\"": 0.8394091129302979, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1106.31494140625, \""ymin\"": 1852.91943359375, \""xmax\"": 1232.821533203125, \""ymax\"": 1993.7386474609375, \""confidence\"": 0.8289732336997986, \""class\"": 0, \""name\"": \""Helicoverpa spp.\""}, {\""xmin\"": 1125.1099853515625, \""ymin\"": 881.9559936523438, \""xmax\"": 1263.4190673828125, \""ymax\"": 1005.988037109375, \""confidence\"": 0.8195306658744812, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 310.8306579589844, \""ymin\"": 1029.302001953125, \""xmax\"": 440.1689758300781, \""ymax\"": 1245.7166748046875, \""confidence\"": 0.7934538125991821, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1261.92041015625, \""ymin\"": 1847.4678955078125, \""xmax\"": 1418.9898681640625, \""ymax\"": 1955.811279296875, \""confidence\"": 0.768790066242218, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1382.546875, \""ymin\"": 844.5484008789062, \""xmax\"": 1536.646484375, \""ymax\"": 1007.2794799804688, \""confidence\"": 0.7363824248313904, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 467.32415771484375, \""ymin\"": 903.2679443359375, \""xmax\"": 614.161376953125, \""ymax\"": 1040.4173583984375, \""confidence\"": 0.6731767058372498, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1312.6524658203125, \""ymin\"": 1167.660400390625, \""xmax\"": 1422.8148193359375, \""ymax\"": 1321.415283203125, \""confidence\"": 0.6466091275215149, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 733.6638793945312, \""ymin\"": 1805.420166015625, \""xmax\"": 826.2319946289062, \""ymax\"": 1952.1787109375, \""confidence\"": 0.6365993618965149, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1465.694580078125, \""ymin\"": 1730.51318359375, \""xmax\"": 1633.489990234375, \""ymax\"": 1857.06201171875, \""confidence\"": 0.6330879926681519, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 505.09149169921875, \""ymin\"": 1602.08056640625, \""xmax\"": 669.5425415039062, \""ymax\"": 1737.0584716796875, \""confidence\"": 0.6242743730545044, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}]""]";25213;2025/2026;2613339;35;IMAGE;1135069;FARMLAB2
FARMLAB2;2026-02-04T11:51:57.577Z;https://otmis-armadilha-papel.s3.amazonaws.com/FARMLAB2/2026/2/e85ea358-01bf-11f1-91c2-5ff2ccb7d602.jpg;"[""3 Spodoptera spp., "",""[{\""xmin\"": 1577.7530517578125, \""ymin\"": 1109.2152099609375, \""xmax\"": 1719.5372314453125, \""ymax\"": 1273.010009765625, \""confidence\"": 0.9090942144393921, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1719.1864013671875, \""ymin\"": 959.7042846679688, \""xmax\"": 1849.4439697265625, \""ymax\"": 1103.356201171875, \""confidence\"": 0.9030918478965759, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1578.7794189453125, \""ymin\"": 1493.71826171875, \""xmax\"": 1819.7401123046875, \""ymax\"": 1639.4840087890625, \""confidence\"": 0.8987839818000793, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}]""]";25213;2025/2026;2611489;3;IMAGE;1135069;FARMLAB2
FARMLAB2;2026-01-30T12:41:31.571Z;https://otmis-armadilha-papel.s3.amazonaws.com/FARMLAB2/2026/1/00f1873d-fdd9-11f0-b414-0b70c7baa5f8.jpg;"[""39 Spodoptera spp., "",""[{\""xmin\"": 617.5953369140625, \""ymin\"": 1118.08251953125, \""xmax\"": 725.111572265625, \""ymax\"": 1225.271728515625, \""confidence\"": 0.9552536606788635, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1354.199462890625, \""ymin\"": 891.1970825195312, \""xmax\"": 1477.9945068359375, \""ymax\"": 1087.0003662109375, \""confidence\"": 0.9311124682426453, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 332.27838134765625, \""ymin\"": 1108.5469970703125, \""xmax\"": 453.5606384277344, \""ymax\"": 1314.1748046875, \""confidence\"": 0.917628288269043, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1114.093505859375, \""ymin\"": 1394.234619140625, \""xmax\"": 1256.6702880859375, \""ymax\"": 1524.2176513671875, \""confidence\"": 0.9154775738716125, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 355.2337341308594, \""ymin\"": 1446.4478759765625, \""xmax\"": 511.6659851074219, \""ymax\"": 1554.6048583984375, \""confidence\"": 0.9151026606559753, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 626.1190795898438, \""ymin\"": 1769.264404296875, \""xmax\"": 746.4849243164062, \""ymax\"": 1942.9334716796875, \""confidence\"": 0.914230227470398, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 358.8500671386719, \""ymin\"": 1287.5738525390625, \""xmax\"": 525.5890502929688, \""ymax\"": 1385.71337890625, \""confidence\"": 0.9135447144508362, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 679.7520141601562, \""ymin\"": 1487.2271728515625, \""xmax\"": 796.1375732421875, \""ymax\"": 1665.0118408203125, \""confidence\"": 0.9124429225921631, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 415.47174072265625, \""ymin\"": 879.2769775390625, \""xmax\"": 551.500732421875, \""ymax\"": 1016.874267578125, \""confidence\"": 0.9115678071975708, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 661.794189453125, \""ymin\"": 1364.5126953125, \""xmax\"": 825.6569213867188, \""ymax\"": 1473.4619140625, \""confidence\"": 0.9103255271911621, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1010.3759155273438, \""ymin\"": 928.1385498046875, \""xmax\"": 1134.86328125, \""ymax\"": 1040.728515625, \""confidence\"": 0.9083951115608215, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 552.0527954101562, \""ymin\"": 1383.756591796875, \""xmax\"": 694.6155395507812, \""ymax\"": 1547.967529296875, \""confidence\"": 0.9082499146461487, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1349.5528564453125, \""ymin\"": 1058.339111328125, \""xmax\"": 1491.1373291015625, \""ymax\"": 1201.7747802734375, \""confidence\"": 0.9073300361633301, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 701.90771484375, \""ymin\"": 1221.509033203125, \""xmax\"": 824.8544921875, \""ymax\"": 1333.4632568359375, \""confidence\"": 0.9071340560913086, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1143.016845703125, \""ymin\"": 1980.302734375, \""xmax\"": 1279.2918701171875, \""ymax\"": 2111.23681640625, \""confidence\"": 0.9063182473182678, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 769.9423217773438, \""ymin\"": 925.08349609375, \""xmax\"": 896.758544921875, \""ymax\"": 1056.004638671875, \""confidence\"": 0.9050613045692444, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 515.9412231445312, \""ymin\"": 1233.5906982421875, \""xmax\"": 627.86767578125, \""ymax\"": 1356.6661376953125, \""confidence\"": 0.9045403599739075, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1398.61572265625, \""ymin\"": 1961.8040771484375, \""xmax\"": 1551.065673828125, \""ymax\"": 2095.987060546875, \""confidence\"": 0.9031115174293518, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1170.9686279296875, \""ymin\"": 1867.3255615234375, \""xmax\"": 1289.11328125, \""ymax\"": 2000.349853515625, \""confidence\"": 0.9029334783554077, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1293.135986328125, \""ymin\"": 1362.22802734375, \""xmax\"": 1430.7689208984375, \""ymax\"": 1491.246337890625, \""confidence\"": 0.9021196961402893, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1204.75830078125, \""ymin\"": 1722.4229736328125, \""xmax\"": 1343.64892578125, \""ymax\"": 1829.53759765625, \""confidence\"": 0.9020755290985107, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1065.85009765625, \""ymin\"": 1186.4241943359375, \""xmax\"": 1197.1182861328125, \""ymax\"": 1328.2843017578125, \""confidence\"": 0.8992565870285034, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 602.7977905273438, \""ymin\"": 1646.0977783203125, \""xmax\"": 733.59423828125, \""ymax\"": 1761.3907470703125, \""confidence\"": 0.8950939178466797, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 655.793701171875, \""ymin\"": 2044.8460693359375, \""xmax\"": 815.9758911132812, \""ymax\"": 2174.437255859375, \""confidence\"": 0.8947747349739075, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 582.7064208984375, \""ymin\"": 1029.2000732421875, \""xmax\"": 773.316162109375, \""ymax\"": 1127.4202880859375, \""confidence\"": 0.8944015502929688, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 443.5163879394531, \""ymin\"": 1003.7100219726562, \""xmax\"": 589.630859375, \""ymax\"": 1119.8651123046875, \""confidence\"": 0.8924428224563599, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1185.49072265625, \""ymin\"": 920.798095703125, \""xmax\"": 1297.57958984375, \""ymax\"": 1092.845947265625, \""confidence\"": 0.8895639777183533, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 684.7313842773438, \""ymin\"": 1942.6817626953125, \""xmax\"": 800.9539184570312, \""ymax\"": 2075.914306640625, \""confidence\"": 0.8887695670127869, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 706.394287109375, \""ymin\"": 1090.0157470703125, \""xmax\"": 814.04833984375, \""ymax\"": 1226.9874267578125, \""confidence\"": 0.887048065662384, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1247.2647705078125, \""ymin\"": 1139.1629638671875, \""xmax\"": 1379.719482421875, \""ymax\"": 1241.40185546875, \""confidence\"": 0.8851072192192078, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1317.34912109375, \""ymin\"": 1855.9765625, \""xmax\"": 1428.353515625, \""ymax\"": 2008.61865234375, \""confidence\"": 0.8764792680740356, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1294.5301513671875, \""ymin\"": 1970.6336669921875, \""xmax\"": 1369.8382568359375, \""ymax\"": 2087.69189453125, \""confidence\"": 0.8718621134757996, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1052.57080078125, \""ymin\"": 1134.4161376953125, \""xmax\"": 1176.2335205078125, \""ymax\"": 1217.3272705078125, \""confidence\"": 0.8694404363632202, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1130.177490234375, \""ymin\"": 1564.2393798828125, \""xmax\"": 1235.1192626953125, \""ymax\"": 1644.3079833984375, \""confidence\"": 0.8568121194839478, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 759.8617553710938, \""ymin\"": 1735.247802734375, \""xmax\"": 850.8731079101562, \""ymax\"": 1856.4339599609375, \""confidence\"": 0.839844822883606, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1250.248291015625, \""ymin\"": 868.9259643554688, \""xmax\"": 1364.8409423828125, \""ymax\"": 1011.0772094726562, \""confidence\"": 0.8389027714729309, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 217.42982482910156, \""ymin\"": 937.580322265625, \""xmax\"": 327.0513916015625, \""ymax\"": 1034.2001953125, \""confidence\"": 0.7920931577682495, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1341.3309326171875, \""ymin\"": 1681.9581298828125, \""xmax\"": 1461.81982421875, \""ymax\"": 1876.21728515625, \""confidence\"": 0.7846578359603882, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}, {\""xmin\"": 1199.7735595703125, \""ymin\"": 1175.5675048828125, \""xmax\"": 1283.41650390625, \""ymax\"": 1292.5859375, \""confidence\"": 0.7440289258956909, \""class\"": 3, \""name\"": \""Spodoptera spp.\""}]""]";25213;2025/2026;2607259;39;IMAGE;1135069;FARMLAB2
